ID,MLU,Showing,Pointing,Noun_count,Pronoun_count,Same_Referent
7,9,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,6,0.0,0.0,0.0,1.0,0.0
7,9,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,6,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,8,1.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,7,0.0,1.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,8,1.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,7,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,2,1.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,7,1.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,6,1.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,6,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,9,0.0,0.0,0.0,1.0,0.0
7,9,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,10,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,5,0.0,1.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,6,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,8,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,6,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,1.0,0.0,0.0,1.0,0.0
7,7,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,6,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,7,0.0,0.0,0.0,1.0,0.0
7,6,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,9,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,9,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,7,0.0,0.0,0.0,1.0,0.0
7,7,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,10,0.0,0.0,0.0,1.0,0.0
7,7,0.0,0.0,0.0,1.0,0.0
7,6,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,6,0.0,0.0,0.0,1.0,0.0
7,9,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,6,0.0,0.0,0.0,1.0,0.0
7,6,0.0,0.0,0.0,1.0,0.0
7,6,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,12,0.0,0.0,0.0,1.0,0.0
7,6,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,7,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,7,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,6,0.0,0.0,0.0,1.0,0.0
7,17,0.0,0.0,0.0,1.0,0.0
7,7,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,6,0.0,0.0,0.0,1.0,0.0
7,6,0.0,0.0,0.0,1.0,0.0
7,8,0.0,0.0,0.0,1.0,0.0
7,6,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,7,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,7,0.0,0.0,0.0,1.0,0.0
7,6,0.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,1.0,0.0
7,3,0.0,0.0,0.0,1.0,0.0
7,4,1.0,0.0,0.0,1.0,0.0
7,4,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,5,0.0,0.0,0.0,1.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,5,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,16,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,6,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,3,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,3,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,3,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,8,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,3,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,5,0.0,0.0,0.0,0.0,0.0
7,3,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,6,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,3,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,3,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,3,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,5,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,9,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,3,0.0,0.0,0.0,0.0,0.0
7,5,0.0,0.0,0.0,0.0,0.0
7,6,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,9,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,7,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,5,0.0,1.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,4,0.0,0.0,0.0,0.0,0.0
7,3,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,7,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,9,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,6,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,3,0.0,0.0,0.0,0.0,0.0
7,3,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
7,3,0.0,0.0,0.0,0.0,0.0
7,1,0.0,0.0,0.0,0.0,0.0
